Site,Year,?13C Wood,d13C Comment
H02,2005,-27.66
H02,2006,-27.2
H02,2007,-28.52
H02,2008,-27.9
H02,2009,-27.82
H02,2010,-27.86
H03,2001,-27.67
H03,2002,-27.78
H03,2003,-27.42
H03,2004,-29
H03,2005,-27.77
H03,2006,-28.47
H03,2007,-28.05
H03,2008,-28.42
H03,2009,-27.92
H03,2010,-28.12
H04,1964,-26.66
H04,1965,-26.43
H04,1966,-25.8
H04,1967,-26.84
H04,1968,-26.43
H04,1969,-24.15
H04,1970,-26.74
H04,1971,-26.72
H04,1972,-26.9
H04,1973,-26.44
H04,1974,-26.52
H04,1975,-27.08
H04,1976,-25.94
H04,1977,-26.54
H04,1978,-26.99
H04,1979,-25.86
H04,1980,-27.34
H04,1981,-27.43
H04,1982,-26.29
H04,1983,-26.5
H04,1984,-26.8
H04,1985,-26.57
H04,1986,-27.31
H04,1987,-27.06
H04,1988,-26.94
H04,1989,-26.25
H04,1990,-26.7
H04,1991,-27.05
H04,1992,-27.48
H04,1993,-26.97
H04,1994,-26.91
H04,1995,-26.22
H04,1996,-27.07
H04,1997,-26.61
H04,1998,-26.84
H04,1999,-27.05
H04,2000,-26.81
H04,2001,-26.24
H04,2002,-27.13
H04,2003,-27.48
H04,2004,-27.17
H04,2005,-27.82
H04,2006,-27.67
H04,2007,-26.87
H04,2008,-27.66
H04,2009,-27.81
H04,2010,-27.52
